id,mention,wp_title,ratio,ranking
Q28051511,Pellegri,Pietro Pellegri,0.6956521739130435,0
Q62709403,Pellegri,Rina Pellegri,0.7619047619047619,2
Q110249741,Pellegri,Marco Pellegri,0.7272727272727273,3
Q63801323,Pellegri,Faustino Pellegri,0.64,4
Q21554803,Pellegri,Pellegra Bongiovanni,0.5714285714285714,5
Q460577,Pellegri,Amedeo Amadei,0.2857142857142857,8
Q28974273,Zaniolo,Nicolò Zaniolo,0.6666666666666666,0
Q3792453,Zaniolo,Igor Zaniolo,0.7368421052631579,1
Q28973528,Zaniolo,Gianluca Mancini,0.2608695652173913,4
Q27889974,Zaniolo,Moise Kean,0.23529411764705882,6
Q21523936,Zaniolo,Krzysztof Piątek,0.08695652173913043,8
Q58010154,Zaniolo,Luca Ranieri,0.3157894736842105,9
Q3827737,LauraBoldrini,Laura Boldrini,0.9629629629629629,0
Q3763198,LauraBoldrini,Gianluca Buonanno,0.4,3
Q170697,laura pausini,Laura Pausini,0.8461538461538461,0
Q361167,Carmine smith,Carmine Appice,0.6666666666666666,0
Q269500,Carmine smith,Chad Smith,0.6086956521739131,1
Q53020,Carmine smith,Carmine Gallone,0.5714285714285714,2
Q3829204,Carmine smith,Lea Garofalo,0.16,5
Q470591,Carmine smith,John Saxon,0.17391304347826086,7
Q1055449,Matteo salvini,Matteo Salvini,0.9285714285714286,0
Q600191,Matteo salvini,Matteo Maria Zuppi,0.625,4
Q451791,Matteo salvini,Giorgia Meloni,0.35714285714285715,5
Q67129448,Matteo salvini,Luciana Lamorgese,0.1935483870967742,6
Q13581225,Matteo salvini,Luigi Di Maio,0.2222222222222222,7
Q659163,Matteo salvini,Giancarlo Giorgetti,0.24242424242424243,9
Q2851557,Salluzzi,Annibale Evaristo Breccia,0.18181818181818182,2
Q3620088,Salluzzi,Antonio Riccardi (poeta),0.125,4
Q10326942,Salluzzi,Martinho Lutero Galati,0.2,7
Q28335765,Salluzzi,Giovanni Battista Palumba,0.18181818181818182,9
Q47563,Renzi,Matteo Renzi,0.5882352941176471,0
Q3615988,Renzi,Andrea Renzi (attore),0.38461538461538464,3
Q3837059,Renzi,Lorenzo Renzi (attore),0.37037037037037035,5
Q1608885,louie,Louie Dampier,0.4444444444444444,3
Q50934592,louie,Louie Annesley,0.42105263157894735,6
Q594329,louie,Louie Anderson,0.42105263157894735,8
Q877128,louie,Louie Austen,0.47058823529411764,9
Q471328,Fantozzi,Paolo Villaggio,0.2608695652173913,8
Q294460,Draghi,Mario Draghi,0.6666666666666666,0
Q3726511,Draghi,Enzo Draghi,0.7058823529411765,8
Q3956186,Mattarella,Sergio Mattarella,0.7407407407407407,0
Q2063147,Mattarella,Piersanti Mattarella,0.6666666666666666,1
Q34252497,Mattarella,Laura Mattarella,0.7692307692307693,2
Q3638792,Mattarella,Bernardo Mattarella,0.6896551724137931,3
Q129700,Mario,Mario Balotelli,0.5,3
Q104454,Mario,Mario Götze,0.625,4
Q45766,Mario,Mario Gómez,0.625,7
Q6298271,Mario,João Mário,0.5333333333333333,9
Q3719691,Guardatela,Edoardo Vianello,0.46153846153846156,1
Q468090,Guardatela,Chelo Alonso,0.18181818181818182,2
Q554971,Guardatela,Johnny Dorelli,0.25,3
Q183332,Guardatela,San Sebastiano,0.3333333333333333,6
Q3726538,Guardatela,Enzo Garinei,0.36363636363636365,7
Q55458,Guardatela,Mario Mattoli,0.43478260869565216,9
Q3290601,Carlo Gaifa,Margherita Rinaldi,0.27586206896551724,3
Q435501,Carlo Gaifa,Federico da Montefeltro,0.29411764705882354,4
Q3762819,Carlo Gaifa,Giancarlo Ceccarini,0.4666666666666667,7
Q3808446,Fenomeno,Jimmy il Fenomeno,0.64,0
Q6680716,OMOFOBO AL,Lorenzo Fontana,0.08,4
Q948553,OMOFOBO AL,Vittorio Feltri,0.08,5
Q3666978,Checca....,Checco Zalone,0.5217391304347826,0
Q493631,Checca....,Andrea Checchi,0.4166666666666667,3
Q3666973,Checca....,Checco Durante,0.5,4
Q3666974,Checca....,Checco Marsella,0.48,8
Q358087,Ahahahah,Tyga,0.16666666666666666,0
Q166317,dybala,Paulo Dybala,0.5555555555555556,0
Q15039855,dybala,Marko Pjaca,0.23529411764705882,4
Q129027,dybala,Paul Pogba,0.25,5
Q16302030,dybala,Oriana Sabatini,0.19047619047619047,6
Q4754963,dybala,Andrea Belotti,0.3,8
Q207,Bush,George W. Bush,0.4444444444444444,0
Q23505,Bush,George H. W. Bush,0.38095238095238093,1
Q636,Bush,Kate Bush,0.6153846153846154,2
Q206916,Bush,Sophia Bush,0.5333333333333333,4
Q190628,Bush,Barbara Bush,0.5,5
Q221997,Bush,Jeb Bush,0.6666666666666666,6
Q3870659,Bush,Natalia Bush,0.5,7
Q152019,Bush,Laura Bush,0.5714285714285714,8
Q324742,Bush,Prescott Bush,0.47058823529411764,9
Q676555,Francesco d'Assisi,Francesco d'Assisi,1.0,0
Q191107,Francesco d'Assisi,Chiara d'Assisi,0.6666666666666666,3
Q356522,Francesco d'Assisi,Francesco d'Assisi di Borbone-Spagna,0.6666666666666666,5
Q5236475,Yup,David Leitch,0.0,2
Q165661,Yup,Hyeon Ju-yeop,0.25,5
Q487484,Yup,Kim Jae-yup,0.2857142857142857,6
Q47365,Penosa,Maria Antonietta d'Asburgo-Lorena,0.15384615384615385,5
Q123638,Penosa,Carlo De Benedetti,0.16666666666666666,7
Q762,Inginocchiati Ecc,Leonardo da Vinci,0.29411764705882354,4
Q5591,Inginocchiati Ecc,Pinturicchio,0.41379310344827586,5
Q1405,Inginocchiati Ecc,Augusto,0.16666666666666666,9
Q1762781,rich,Adam Rich,0.46153846153846156,1
Q30320872,rich,Rich Piana,0.42857142857142855,3
Q318339,rich,Buddy Rich,0.42857142857142855,5
Q2499079,rich,Rich Moore,0.42857142857142855,7
Q1150569,rich,Rich Sommer,0.4,8
Q1097113,rich,Claude Rich,0.4,9
Q119593,SANTO,Lory Del Santo,0.10526315789473684,3
Q161775,SANTO,Stefano protomartire,0.08,6
Q181261,Alberto,Carlo Alberto di Savoia,0.4666666666666667,1
Q60059,Alberto,Alberto Magno,0.7,2
Q1950,Alberto,Alberto Tomba,0.7,4
Q50003,Alberto,Alberto Sordi,0.7,5
Q3106984,Alberto,Giovanni Alberto Agnelli,0.45161290322580644,6
Q114413,Alberto,Alberto Paloschi,0.6086956521739131,7
Q3608364,Alberto,Alberto IV degli Alberti,0.45161290322580644,8
Q5663460,Alberto,Alberto Pérez,0.7,9
Q3771227,pillon,Giuseppe Pillon,0.5714285714285714,0
Q52419019,pillon,Simone Pillon,0.5263157894736842,1
Q1996031,pillon,Laurent Pillon,0.5,6
Q104716532,kakegurui,Emanuela Ionica,0.25,5
Q3749443,kakegurui,Francesca Rinaldi,0.23076923076923078,6
Q3297658,kakegurui,Perla Liberatori,0.32,8
Q9312,kant,Immanuel Kant,0.35294117647058826,0
Q102585,kant,Johann Gottlieb Fichte,0.23076923076923078,9
Q2492411,Andrea Tosatto,Unabomber (Italia),0.25,2
Q4011489,Andrea Tosatto,Vieri Tosatti,0.5925925925925926,3
Q720749,Andrea Tosatto,Gabriele Amorth,0.20689655172413793,6
Q189984,Andrea Tosatto,Franco Baresi,0.2962962962962963,7
Q313480,Andrea Tosatto,Gianluca Pagliuca,0.25806451612903225,8
Q239688,Andrea Tosatto,Gianluca Vialli,0.27586206896551724,9
Q2022,davide garufi,Cesare Pavese,0.23076923076923078,0
Q934774,davide garufi,James Hillman,0.23076923076923078,6
Q2755363,davide garufi,Manlio Sgalambro,0.41379310344827586,7
Q128126,davide garufi,Claude Lévi-Strauss,0.375,9
Q352539,Roberto,Roberto Cavalli,0.6363636363636364,1
Q23301,Roberto,Roberto Benigni,0.6363636363636364,2
Q2032119,Roberto,Roberto De Zerbi,0.6086956521739131,3
Q93504,Roberto,Roberto Pereyra,0.6363636363636364,4
Q471571,Roberto,Roberto Durán,0.7,5
Q167790,Roberto,Edinson Cavani,0.09523809523809523,6
Q357994,Roberto,Roberto Martínez,0.6086956521739131,7
Q1509778,Roberto,Roberto Sosa,0.7368421052631579,8
Q25163,Roberto,Roberto Saviano,0.6363636363636364,9
Q3666978,Checca,Checco Zalone,0.631578947368421,0
Q493631,Checca,Andrea Checchi,0.5,2
Q3666973,Checca,Checco Durante,0.6,4
Q3666974,Checca,Checco Marsella,0.5714285714285714,9
Q554971,alex finocchio,Johnny Dorelli,0.14285714285714285,1
Q3843392,alex finocchio,Silvan,0.2,3
Q3838212,Morisi,Luca Morisi,0.7058823529411765,0
Q15696032,Morisi,Moris Ergas,0.5882352941176471,2
Q16268559,Morisi,Guido Morisi,0.6666666666666666,3
Q50896960,Morisi,Roberto Morisi,0.6,4
Q47454202,Morisi,Roberta Morise,0.5,5
Q65346299,Morisi,Paolo Morisi,0.6666666666666666,6
Q4773143,Morisi,Anthony Moris,0.5263157894736842,8
Q22683727,Morisi,Mario Morisi,0.6666666666666666,9
Q1442404,Caro,Rafael Caro Quintero,0.3333333333333333,2
Q47154,Caro,Tito Lucrezio Caro,0.36363636363636365,4
Q449163,Caro,Niki Caro,0.6153846153846154,5
Q566851,Caro,Annibale Caro,0.47058823529411764,7
Q230438,Caro,Isabelle Caro,0.47058823529411764,8
Q3874799,Zelensky,Volodymyr Zelens'kyj,0.5714285714285714,0
Q15976266,Zelensky,Dario Nardella,0.18181818181818182,4
Q3838043,Zelensky,Luca Bizzarri,0.0,5
Q3743800,Inter-Venezia,Ferruccio Mazzola,0.26666666666666666,5
Q7322894,Inter-Venezia,Riccardo Bocalon,0.06896551724137931,9
Q3276760,Gay Pride,Imma Battaglia,0.2608695652173913,4
Q16975892,Gay Pride,Elly Schlein,0.2857142857142857,9
Q154751,Dio Ludo,Nicola Cusano,0.47619047619047616,2
Q271803,Dio Ludo,Liutperga,0.23529411764705882,3
Q3620258,Dio Ludo,Antonio Tari,0.3,8
Q123923,Dio Ludo,Radovan Karadžić,0.16666666666666666,9
Q597654,Giggino,Luigi Cesaro,0.42105263157894735,0
Q497759,Giggino,Nile Rodgers,0.21052631578947367,1
Q3905268,Giggino,Pino Imperatore,0.2727272727272727,9
Q3679866,Claudia Pandolfi,Claudia Pandolfi,1.0,0
Q959138,Claudia Pandolfi,Claudio Santamaria,0.5882352941176471,1
Q377198,Claudia Pandolfi,Giulia Michelini,0.375,5
Q208050,Inter-Juve,Leonardo Bonucci,0.23076923076923078,1
Q102027,Inter-Juve,Fabio Cannavaro,0.16,2
Q6298063,Inter-Juve,João Cancelo,0.18181818181818182,3
Q136986,Inter-Juve,Mauro Icardi,0.18181818181818182,4
Q3702162,Inter-Juve,Danilo D'Ambrosio,0.14814814814814814,5
Q44292,chris,Chris Benoit,0.47058823529411764,1
Q54314,chris,Chris Hemsworth,0.4,2
Q23466,chris,Chris Pine,0.5333333333333333,3
Q712860,chris,Chris Martin,0.47058823529411764,4
Q29491,chris,Chris Smalling,0.42105263157894735,5
Q155700,chris,Chris Brown,0.5,6
Q270935,chris,Chris Cornell,0.4444444444444444,7
Q14286,chris,Chris Evert,0.5,9
Q1433,Vero,Lucio Vero,0.5714285714285714,2
Q126503,Inzaghi,Filippo Inzaghi,0.6363636363636364,0
Q314670,Inzaghi,Simone Inzaghi,0.6666666666666666,1
Q6061584,Inzaghi,Inzaghi Donígio,0.6363636363636364,6
Q3966499,Sperando,Sperandio (medaglista),0.5333333333333333,4
Q28938164,Sperando,Luca Sperandio,0.7272727272727273,8
Q95968443,Sperando,Angelo Sperandio,0.6666666666666666,9
Q539,Garibaldi,Giuseppe Garibaldi,0.6666666666666666,0
Q636688,Garibaldi,Anita Garibaldi,0.75,2
Q1236827,Garibaldi,Ricciotti Garibaldi,0.6428571428571429,8
Q150111,Garibaldi,Peppino Garibaldi,0.6923076923076923,9
Q8409,Alessandro,Alessandro Magno,0.7692307692307693,1
Q3609914,Alessandro,Alessandro Cattelan,0.6896551724137931,4
Q21321157,Alessandro,Alessandro Borghi (attore),0.5555555555555556,6
Q1378371,Alessandro,Alessandro Florenzi,0.6896551724137931,8
Q960451,Alessandro,Alessandro Barbero,0.7142857142857143,9
Q1382978,LORENZO PIACENTINI,Marcello Piacentini,0.10810810810810811,0
Q19773058,LORENZO PIACENTINI,Lorenzo Pellegrini,0.16666666666666666,1
Q214115,LORENZO PIACENTINI,Lorenzo Valla,0.12903225806451613,5
Q52419629,Spadafora,Vincenzo Spadafora,0.6666666666666666,1
Q3848083,Spadafora,Marina Spadafora,0.72,2
Q549076,Spadafora,Joseph Isaac Spadafora Whitaker,0.45,5
Q3713252,Spadafora,Domenico Spadafora,0.6666666666666666,8
Q30098689,Spadafora,Gutierrez Michele Spadafora,0.5,9
Q6279,Biden,Joe Biden,0.7142857142857143,0
Q235349,Biden,Jill Biden,0.6666666666666666,1
Q813332,Biden,Beau Biden,0.6666666666666666,2
Q5944264,Biden,Hunter Biden,0.5882352941176471,3
Q97588420,Biden,Ashley Biden,0.5882352941176471,5
Q19285477,Biden,Neilia Hunter Biden,0.4166666666666667,9
Q77088,Barbie,Klaus Barbie,0.6666666666666666,1
Q23888226,Barbie,Barbie Ferreira,0.5714285714285714,5
Q640916,Gianni Clerici,Gianni Clerici,1.0,0
Q433855,Gianni Clerici,Antonella Clerici,0.5806451612903226,1
Q3763475,Gianni Clerici,Gianni Clerici (giocatore di baseball),0.5384615384615384,2
Q375938,Gianni Clerici,Adriano Panatta,0.27586206896551724,4
Q709909,Gianni Clerici,Nicola Pietrangeli,0.25,5
Q182736,Gianni Clerici,Ivan Lendl,0.3333333333333333,8
Q3983826,Gianni Clerici,Teo Teocoli,0.08,9
Q53844829,Giuseppe Conte,Giuseppe Conte,1.0,0
Q3770348,Giuseppe Conte,Giuseppe Conte (scrittore),0.7,3
Q13581225,Giuseppe Conte,Luigi Di Maio,0.2222222222222222,5
Q51056,Giuseppe Conte,Francesco Giuseppe I d'Austria,0.45454545454545453,6
Q45359418,Giuseppe Conte,Gaetano Manfredi,0.13333333333333333,7
Q3956186,Giuseppe Conte,Sergio Mattarella,0.12903225806451613,9
Q40912,bobby brown lesbica,Frank Sinatra,0.1875,6
Q76,bobby brown lesbica,Barack Obama,0.12903225806451613,7
Q187814,bobby brown lesbica,Tracy Chapman,0.1875,8
Q54527,bobby brown lesbica,Billie Jean King,0.22857142857142856,9
Q3666978,Grazie Checca,Checco Zalone,0.46153846153846156,0
Q319537,Grazie Checca,Gianni Morandi,0.2962962962962963,6
Q3984297,Grazie Checca,Teresa Mannino,0.2222222222222222,7
Q3666975,Grazie Checca,Checco Miletto de Rossi,0.2777777777777778,8
Q613429,Grazie Checca,Nicola Di Bari (cantante),0.2631578947368421,9
Q193397,Vai,Steve Vai,0.5,0
Q450675,bergoglio,Papa Francesco,0.17391304347826086,0
Q947343,bergoglio,Carlo Bergoglio,0.6666666666666666,4
Q3707183,bergoglio,Diego Fusaro,0.38095238095238093,5
Q23559,G.Mosconi,Benito Mussolini,0.16,6
Q450675,G.Mosconi,Papa Francesco,0.2608695652173913,8
Q439829,Haha,Fujiwara no Michitsuna no Haha,0.23529411764705882,2
Q3609914,Eurovision2022,Alessandro Cattelan,0.18181818181818182,8
Q44788,Darmian,Matteo Darmian,0.6666666666666666,0
Q32556,Darmian,Antonio Candreva,0.2608695652173913,1
Q63180,Darmian,Kamil Glik,0.35294117647058826,2
Q44977,Darmian,Pierre-Emerick Aubameyang,0.25,4
Q15644548,Darmian,Robin Gosens,0.21052631578947367,7
Q2631653,Darmian,Gian Piero Ventura,0.24,9
Q303,Manco Lisa,Elvis Presley,0.17391304347826086,2
Q169814,Manco Lisa,Valentino Rossi,0.4,4
Q593626,Manco Lisa,Isabella d'Este,0.16,5
Q5597,Manco Lisa,Raffaello Sanzio,0.23076923076923078,6
Q170328,Manco Lisa,Éric Cantona,0.36363636363636365,7
Q1317,Manco Lisa,Osama bin Laden,0.4,8
Q1142547,togepi,Satomi Kōrogi,0.42105263157894735,6
Q3666978,Checco,Checco Zalone,0.631578947368421,0
Q3666973,Checco,Checco Durante,0.6,1
Q3666974,Checco,Checco Marsella,0.5714285714285714,3
Q493631,Checco,Andrea Checchi,0.5,8
Q7374,LiguriaPride,Alfred Hitchcock,0.07142857142857142,3
Q40912,LiguriaPride,Frank Sinatra,0.24,5
Q16975,LiguriaPride,Papa Paolo VI,0.16,6
Q946023,Rizzo tua,Marco Rizzo,0.5,0
Q3762248,Rizzo tua,Giacomo Rizzo,0.45454545454545453,1
Q3808150,Rizzo tua,Jessica Rizzo,0.45454545454545453,2
Q16927409,Rizzo tua,Luca Rizzo,0.5263157894736842,3
Q3771329,Rizzo tua,Giuseppe Rizzo,0.43478260869565216,4
Q1522638,Rizzo tua,Gianni Rizzo,0.47619047619047616,5
Q1042419,Rizzo tua,Carlo Rizzo,0.5,6
Q2253606,Rizzo tua,Marracash,0.1111111111111111,7
Q337707,Rizzo tua,Luigi Rizzo,0.5,8
Q3956253,Rizzo tua,Sergio Rizzo,0.47619047619047616,9
Q3071885,Mario 'r Cardinali,Filippo Filonardi (cardinale),0.46808510638297873,1
Q378486,Mario 'r Cardinali,Mario Revollo Bravo,0.43243243243243246,4
Q282268,Mario 'r Cardinali,Mario Grech,0.4827586206896552,5
Q695653,Mario 'r Cardinali,Mario Merola,0.5333333333333333,6
Q27508120,Mario 'r Cardinali,Mario Filonardi,0.6060606060606061,7
Q1898722,Mario 'r Cardinali,Mario Casariego y Acevedo,0.46511627906976744,8
Q508860,Mario 'r Cardinali,Mariano Rampolla del Tindaro,0.391304347826087,9
Q460631,Amedeo,Amedeo Minghi,0.631578947368421,1
Q120993,Amedeo,Amedeo Modigliani,0.5217391304347826,2
Q452039,Amedeo,Amedeo di Savoia-Aosta (1943),0.34285714285714286,3
Q431121,Amedeo,Amedeo di Savoia-Aosta (1898),0.34285714285714286,5
Q209579,Amedeo,Vittorio Amedeo II di Savoia,0.35294117647058826,6
Q460648,Amedeo,Amedeo Nazzari,0.6,7
Q32432,Amedeo,Amedeo I di Spagna,0.5,9
Q3840587,Lulù,Lulù Marinelli,0.4444444444444444,4
Q1093070,Luigi Ciro Carlo,Ciro Menotti,0.42857142857142855,0
Q3678163,Luigi Ciro Carlo,Ciro Cirillo,0.6428571428571429,5
Q181261,Luigi Ciro Carlo,Carlo Alberto di Savoia,0.2564102564102564,8
Q8298,David Guetta,David Guetta,1.0,0
Q3870666,David Guetta,Nathalie Guetta,0.6666666666666666,3
Q2942199,David Guetta,Cathy Guetta,0.6666666666666666,4
Q2898005,David Guetta,Bernard Guetta,0.6923076923076923,6
Q482955,p3sar0,Edwin van der Sar,0.17391304347826086,0
Q39464,p3sar0,Pol Pot,0.0,1
Q28758348,p3sar0,Martina Trevisan,0.18181818181818182,5
Q20110,p3sar0,Francesco Totti,0.09523809523809523,6
Q34660,terf,J. K. Rowling,0.0,1
Q6688567,terf,Louisa Wall,0.0,5
Q285543,Frocia,Alessandra Mussolini,0.23076923076923078,2
Q258305,Frocia,Vladimir Luxuria,0.2727272727272727,3
Q294927,Frocia,Jerry Lewis,0.23529411764705882,4
Q3796674,Frocia,Immanuel Casto,0.1,6
Q11256,Frocia,Fidel Castro,0.3333333333333333,8
Q1233241,Giusto,Giusto Pio,0.75,2
Q26925,Giusto,Giacomo il Giusto,0.5217391304347826,3
Q506038,Giusto,Giusto Gervasutti,0.5217391304347826,4
Q1356096,Giusto,Giusto di Trieste,0.5217391304347826,5
Q3934430,Giusto,Riccardo Giusto,0.5714285714285714,8
Q315871,Giusto,Giusto Lipsio,0.631578947368421,9
Q1894,Depay,Memphis Depay,0.5555555555555556,0
Q198068,Depay,Jordy Clasie,0.11764705882352941,1
Q45626,Depay,Ruud van Nistelrooij,0.08,3
Q46372260,Depay,Darwin Núñez,0.23529411764705882,4
Q28801927,Depay,Cody Gakpo,0.13333333333333333,6
Q29441778,Depay,Noa Lang,0.15384615384615385,8
Q192635,Depay,Ronald Koeman,0.2222222222222222,9
Q736402,Denaro,Matteo Messina Denaro,0.4444444444444444,1
Q3750292,Denaro,Francesco Messina Denaro,0.4,3
Q20090225,Barella,Nicolò Barella,0.6666666666666666,0
Q3852767,Barella,Mauro Barella,0.7,3
Q522500,Barella,Armida Barelli,0.5714285714285714,4
Q719604,Barella,Alf-Inge Håland,0.2727272727272727,7
Q3893747,Barella,Paolo Barelli,0.6,8
Q5936915,Barella,Josep Puigdengolas Barella,0.42424242424242425,9
Q447139,carmen,Carmen Consoli,0.5,1
Q3660299,carmen,Carmen Di Pietro,0.45454545454545453,2
Q3660325,carmen,Carmen Villani,0.5,3
Q3660309,carmen,Carmen Lasorella,0.45454545454545453,5
Q451650,carmen,Carmen Russo,0.5555555555555556,6
Q3660323,carmen,Carmen Scivittaro,0.43478260869565216,7
Q185122,carmen,Carmen Electra,0.5,8
Q391536,carmen,Carmen Ejogo,0.5555555555555556,9
Q254,amadeus,Wolfgang Amadeus Mozart,0.4666666666666667,0
Q460657,amadeus,Amadeus (conduttore televisivo),0.3157894736842105,1
Q149074,amadeus,Rambo Amadeus,0.7,8
Q3293534,Ciao Mario,Mario Perrotta,0.4166666666666667,6
Q45766,Ciao Mario,Mario Gómez,0.47619047619047616,8
Q107530528,Ciao Mario,Mario Gulinelli,0.4,9
Q6396353,Luca Brasi,Kevin Gates,0.19047619047619047,2
Q83648587,tiktok,Charli D'Amelio,0.19047619047619047,1
Q106839925,tiktok,Khaby Lame,0.0,2
Q379039,tiktok,Samantha Cristoforetti,0.14285714285714285,8
Q378756,Dante Alighieri del cazzo,Bernabò Visconti,0.1951219512195122,6
Q1393935,Dante Alighieri del cazzo,Fito Páez,0.17647058823529413,7
Q63111192,leclerc,Arthur Leclerc,0.5714285714285714,1
Q503201,leclerc,Charles Victoire Emmanuel Leclerc,0.35,9
Q3876354,Camila Cabello #Eurovision,Nicola Savino,0.41025641025641024,0
Q30072039,Camila Cabello #Eurovision,Quavo,0.12903225806451613,1
Q28058441,Camila Cabello #Eurovision,Feli,0.2,2
Q126599,kristen stewart,Kristen Stewart,0.8666666666666667,0
Q36767,kristen stewart,Robert Pattinson,0.1935483870967742,2
Q23359,kristen stewart,Taylor Lautner,0.27586206896551724,7
Q531460,Mancio,Itō Mancio,0.75,1
Q1779,louis,Louis Armstrong,0.4,3
Q273206,louis,Joe Louis,0.5714285714285714,6
Q157068,louis,Louis Mountbatten,0.36363636363636365,8
Q10745343,louis,Louis Tomlinson,0.4,9
Q451791,Giorgia,Giorgia Meloni,0.6666666666666666,1
Q260947,Giorgia,Giorgia (cantante 1971),0.4666666666666667,2
Q2251436,Giorgia,Giorgia Palmas,0.6666666666666666,3
Q3765221,Giorgia,Giorgia Surina,0.6666666666666666,4
Q48809478,Giorgia,Giorgia Villa,0.7,5
Q28599770,Giorgia,Giorgia Rossi,0.7,8
Q125485,Giorgia,Giorgia Würth,0.7,9
Q1052910,Guzzanti,Corrado Guzzanti,0.6666666666666666,0
Q772416,Guzzanti,Sabina Guzzanti,0.6956521739130435,1
Q3362638,Guzzanti,Paolo Guzzanti,0.7272727272727273,2
Q1050695,Guzzanti,Caterina Guzzanti,0.64,3
Q3694255,Guzzanti,Corrado Luigi Guzzanti,0.5333333333333333,6
Q3723044,Guzzanti,Elio Guzzanti,0.7619047619047619,7
Q3846266,Guzzanti,Marco Marzocca,0.18181818181818182,9
Q3119423,Crosetto,Guido Crosetto,0.7272727272727273,0
Q451791,Crosetto,Giorgia Meloni,0.18181818181818182,2
Q3852567,Crosetto,Maurizio Crosetti,0.56,3
Q1394411,Crosetto,Ignazio La Russa,0.16666666666666666,4
Q9354,Crosetto,Gianfranco Zola,0.2608695652173913,6
Q270359,Crosetto,Giuseppe Favalli,0.16666666666666666,7
Q215522,Crosetto,Guillermo Ochoa,0.2608695652173913,8
Q15936503,Crosetto,Fabio Rampelli,0.18181818181818182,9
Q1321778,Elizabeth Gould Davis,Owen Davis,0.45161290322580644,1
Q161819,Elizabeth Gould Davis,Julie Andrews,0.35294117647058826,4
Q133050,Elizabeth Gould Davis,Susan Sarandon,0.17142857142857143,5
Q80405,Elizabeth Gould Davis,Julianne Moore,0.34285714285714286,7
Q208649,Elizabeth Gould Davis,Paul Giamatti,0.29411764705882354,8
Q50896,pippo,Pippo Baudo,0.5,1
Q1725191,pippo,Pippo Franco,0.47058823529411764,2
Q3905534,pippo,Pippo Barzizza,0.42105263157894735,4
Q126503,pippo,Filippo Inzaghi,0.4,5
Q3905539,pippo,Pippo Palmieri,0.42105263157894735,6
Q638282,pippo,Pippo Santonastaso,0.34782608695652173,7
Q3905544,pippo,Pippo Starnazza,0.4,8
Q3905541,pippo,Pippo Pelo,0.5333333333333333,9
Q179051,Abdul,Kareem Abdul-Jabbar,0.4166666666666667,0
Q185465,Abdul,Paula Abdul,0.625,3
Q151500,Abdul,Abdul Aziz,0.6666666666666666,4
Q317320,Abdul,Abdul Karim,0.625,6
Q105812639,Abdul,Abdul Fatawu Issahaku,0.38461538461538464,7
Q28655334,Abdul,Yahya Abdul-Mateen II,0.38461538461538464,9
Q291915,Altre,Sandra Milo,0.125,8
Q1055449,Salvini,Matteo Salvini,0.6666666666666666,0
Q719180,Salvini,Tommaso Salvini,0.6363636363636364,4
Q15258347,Salvini,Lino Salvini,0.7368421052631579,6
Q3779458,Salvini,Guido Salvini (giudice),0.4666666666666667,7
Q3765734,Salvini,Giorgio Salvini,0.6363636363636364,8
Q1523030,Berisha,Etrit Berisha,0.7,0
Q18629149,Berisha,Mërgim Berisha,0.6666666666666666,1
Q57625,Berisha,Sali Berisha,0.7368421052631579,2
Q275986,Berisha,Valon Berisha,0.7,3
Q19883128,Berisha,Valmir Berisha,0.6666666666666666,4
Q16212864,Berisha,Bernard Berisha,0.6363636363636364,5
Q304876,Berisha,Veton Berisha,0.7,7
Q18156147,Berisha,Pierluigi Gollini,0.25,8
Q3731559,Mou,Erica Mou,0.5,0
Q16079136,Mou,Mou Zuoyun,0.46153846153846156,2
Q1276339,Mou,Milly D'Abbraccio,0.2,3
Q79983,Mou,José Mourinho,0.375,5
Q3686284,Mou,Concita De Gregorio,0.09090909090909091,7
Q80966,Cate Blanchett,Cate Blanchett,1.0,0
Q472396,Denis Verdini,Denis Verdini,1.0,0
Q558815,Denis Verdini,Marcello Dell'Utri,0.1935483870967742,5
Q954698,Denis Verdini,Sandro Bondi,0.32,7
Q134180,Mariapaola,Truman Capote,0.34782608695652173,3
Q697888,Mariapaola,Renato Salvatori,0.23076923076923078,6
Q348916,Mariapaola,Bruce Chatwin,0.17391304347826086,8
Q193102,Mariapaola,Montgomery Clift,0.23076923076923078,9
Q299779,Sirigu,Salvatore Sirigu,0.5454545454545454,0
Q3741905,Sirigu,Federico Sirigu,0.5714285714285714,1
Q18156147,Sirigu,Pierluigi Gollini,0.34782608695652173,3
Q1385390,Sirigu,Luciano Castellini,0.16666666666666666,5
Q2221281,Sirigu,Sandro Sirigu,0.631578947368421,7
Q21622039,Sirigu,Alex Meret,0.125,8
Q20830808,Sirigu,Gianluigi Donnarumma,0.3076923076923077,9
Q17660516,Fritz,Taylor Fritz,0.5882352941176471,0
Q19504,Fritz,Fritz Lang,0.6666666666666666,2
Q33550,Fritz,Federico II di Prussia,0.2222222222222222,3
Q57075,Fritz,Fritz Haber,0.625,4
Q61887,Fritz,Fritz Haarmann,0.5263157894736842,6
Q3753396,Fritz,Fritz da Cat,0.5882352941176471,7
Q22717,Fritz,Fritz Walter,0.5882352941176471,8
Q77093,Fritz,Fritz Sauckel,0.5555555555555556,9
Q2291,Checca Paone,Totò,0.125,0
Q3766226,Checca Paone,Giovanna Donini,0.2962962962962963,1
Q218630,Dell,Michael Dell,0.5,3
Q2655862,Dell,Dorothy Dell,0.5,4
Q1184381,Dell,Dell Curry,0.5714285714285714,6
